"Step","reverse_pb_4agents_seed2 - 4cover_rate_5step"
"145200000","0.5099"
"145260000","0.4961"
"145320000","0.5161"
"145380000","0.5085000000000001"
"145440000","0.5013"
"145500000","0.5121"
"145560000","0.5016999999999999"
"145620000","0.5125"
"145680000","0.5053"
"145740000","0.5095"
"145800000","0.5184"
"145860000","0.5062"
"145920000","0.5169"
"145980000","0.5199"
"146040000","0.5086"
"146100000","0.5117"
"146160000","0.5085999999999999"
"146220000","0.5063"
"146280000","0.5105"
"146340000","0.4952"
"146400000","0.5170999999999999"
"146460000","0.5234"
"146520000","0.5307000000000001"
"146580000","0.5046"
"146640000","0.5280999999999999"
"146700000","0.523"
"146760000","0.5184"
"146820000","0.5207"
"146880000","0.5207999999999999"
"146940000","0.5277000000000001"
"147000000","0.5104"
"147060000","0.5254000000000001"
"147120000","0.5197"
"147180000","0.505"
"147240000","0.513"
"147300000","0.5125"
"147360000","0.5480999999999999"
"147420000","0.5194000000000001"
"147480000","0.5324"
"147540000","0.5408"
"147600000","0.516"
"147660000","0.5016"
"147720000","0.5284"
"147780000","0.5287000000000001"
"147840000","0.5233"
"147900000","0.5175"
"147960000","0.5137"
"148020000","0.5143"
"148080000","0.5316000000000001"
"148140000","0.5283"
"148200000","0.5304000000000001"
"148260000","0.5161999999999999"
"148320000","0.5205"
"148380000","0.5217"
"148440000","0.5119"
"148500000","0.5201"
"148560000","0.5149"
"148620000","0.5164000000000001"
"148680000","0.5207"
"148740000","0.5134"
"148800000","0.5265"
"148860000","0.5157999999999999"
"148920000","0.5286"
"148980000","0.5347000000000001"
"149040000","0.5251"
"149100000","0.5232"
"149160000","0.5438"
"149220000","0.5177999999999999"
"149280000","0.5314"
"149340000","0.536"
"149400000","0.5179"
"149460000","0.5095"
"149520000","0.5277999999999999"
"149580000","0.523"
"149640000","0.5317999999999999"
"149700000","0.5277000000000001"
"149760000","0.5217"
"149820000","0.5216"
"149880000","0.5313"
"149940000","0.5318999999999999"
"150000000","0.5305"
"150060000","0.5342"
"150120000","0.5424"
"150180000","0.5296000000000001"
"150240000","0.5353"
"150300000","0.5414"
"150360000","0.5415"
"150420000","0.5407000000000001"
"150480000","0.5472"
"150540000","0.5285"
"150600000","0.5274"
"150660000","0.548"
"150720000","0.5256000000000001"
"150780000","0.5376000000000001"
"150840000","0.5370999999999999"
"150900000","0.5335"
"150960000","0.5322"
"151020000","0.5367999999999999"
"151080000","0.5577000000000001"
"151140000","0.5415"
"151200000","0.5505"
"151260000","0.5487000000000001"
"151320000","0.539"
"151380000","0.5369"
"151440000","0.5452"
"151500000","0.5425"
"151560000","0.5253"
"151620000","0.523"
"151680000","0.5211"
"151740000","0.5348999999999999"
"151800000","0.5407000000000001"
"151860000","0.5194"
"151920000","0.5172"
"151980000","0.5062"
"152040000","0.5333"
"152100000","0.5348"
"152160000","0.5356000000000001"
"152220000","0.5405"
"152280000","0.5413000000000001"
"152340000","0.5254"
"152400000","0.5307000000000001"
"152460000","0.5356000000000001"
"152520000","0.5122000000000001"
"152580000","0.5212"
"152640000","0.5484"
"152700000","0.5363"
"152760000","0.5552"
"152820000","0.5403"
"152880000","0.5435"
"152940000","0.5333000000000001"
"153000000","0.5353"
"153060000","0.5499"
"153120000","0.541"
"153180000","0.5476"
"153240000","0.5428999999999999"
"153300000","0.5421"
"153360000","0.5435"
"153420000","0.5279"
"153480000","0.5402"
"153540000","0.5527000000000001"
"153600000","0.5473"
"153660000","0.524"
"153720000","0.5511"
"153780000","0.5467000000000001"
"153840000","0.5488999999999999"
"153900000","0.5386"
"153960000","0.5487"
"154020000","0.5446"
"154080000","0.5473000000000001"
"154140000","0.5555"
"154200000","0.5518"
"154260000","0.5478"
"154320000","0.5542"
"154380000","0.5428"
"154440000","0.5501999999999999"
"154500000","0.5497000000000001"
"154560000","0.5528000000000001"
"154620000","0.5431"
"154680000","0.5579"
"154740000","0.5451"
"154800000","0.5475999999999999"
"154860000","0.5512999999999999"
"154920000","0.5435999999999999"
"154980000","0.56"
"155040000","0.5491"
"155100000","0.5607"
"155160000","0.5571"
"155220000","0.5427000000000001"
"155280000","0.5644"
"155340000","0.555"
"155400000","0.5486"
"155460000","0.5500999999999999"
"155520000","0.5702999999999999"
"155580000","0.5584"
"155640000","0.5538"
"155700000","0.5549000000000001"
"155760000","0.5739000000000001"
"155820000","0.56"
"155880000","0.5465"
"155940000","0.5512"
"156000000","0.5728"
"156060000","0.5664000000000001"
"156120000","0.5407000000000001"
"156180000","0.5526"
"156240000","0.5599"
"156300000","0.56"
"156360000","0.5609"
"156420000","0.5642"
"156480000","0.5500999999999999"
"156540000","0.5519000000000001"
"156600000","0.5602"
"156660000","0.5538"
"156720000","0.5581"
"156780000","0.5539000000000001"
"156840000","0.5496"
"156900000","0.5694"
"156960000","0.5518"
"157020000","0.546"
"157080000","0.5395999999999999"
"157140000","0.5473"
"157200000","0.5375999999999999"
"157260000","0.5440999999999999"
"157320000","0.5276000000000001"
"157380000","0.5525"
"157440000","0.5433"
"157500000","0.5436"
"157560000","0.5498"
"157620000","0.5675"
"157680000","0.5512999999999999"
"157740000","0.5468"
"157800000","0.5463"
"157860000","0.5467000000000001"
"157920000","0.5531999999999999"
"157980000","0.5687000000000001"
"158040000","0.5487000000000001"
"158100000","0.5719000000000001"
"158160000","0.5453"
"158220000","0.5455"
"158280000","0.5431"
"158340000","0.5402"
"158400000","0.5402"
"158460000","0.5420999999999999"
"158520000","0.5516"
"158580000","0.5782"
"158640000","0.5448999999999999"
"158700000","0.5680999999999999"
"158760000","0.5698"
"158820000","0.5483"
"158880000","0.5427000000000001"
"158940000","0.5522"
"159000000","0.5445"
"159060000","0.5453"
"159120000","0.5528"
"159180000","0.5537000000000001"
"159240000","0.551"
"159300000","0.5663"
"159360000","0.5407"
"159420000","0.5445"
"159480000","0.5543"
"159540000","0.5607000000000001"
"159600000","0.5454"
"159660000","0.5467000000000001"
"159720000","0.544"
"159780000","0.5598"
"159840000","0.5455"
"159900000","0.5448"
"159960000","0.5460999999999999"
"160020000","0.5548000000000001"
"160080000","0.5410999999999999"
"160140000","0.5619000000000001"
"160200000","0.5573"
"160260000","0.5789"
"160320000","0.5585"
"160380000","0.577"
"160440000","0.573"
"160500000","0.5582999999999999"
"160560000","0.5572999999999999"
"160620000","0.5728"
"160680000","0.5712999999999999"
"160740000","0.57"
"160800000","0.5527000000000001"
"160860000","0.5712999999999999"
"160920000","0.5674000000000001"
"160980000","0.5681999999999999"
"161040000","0.5656"
"161100000","0.5632999999999999"
"161160000","0.5714"
"161220000","0.5819"
"161280000","0.5852"
"161340000","0.5678000000000001"
"161400000","0.5604"
"161460000","0.5720999999999999"
"161520000","0.5592"
"161580000","0.5678"
"161640000","0.5529"
"161700000","0.5667"
"161760000","0.5737000000000001"
"161820000","0.5582999999999999"
"161880000","0.5545"
"161940000","0.5814"
"162000000","0.5887"
"162060000","0.5607"
"162120000","0.5695"
"162180000","0.5546"
"162240000","0.5701999999999999"
"162300000","0.5535999999999999"
"162360000","0.571"
"162420000","0.5535"
"162480000","0.5722999999999999"
"162540000","0.5732999999999999"
"162600000","0.5582999999999999"
"162660000","0.5825"
"162720000","0.586"
"162780000","0.5595"
"162840000","0.569"
"162900000","0.5582"
"162960000","0.5625"
"163020000","0.5573"
"163080000","0.5631999999999999"
"163140000","0.5808"
"163200000","0.5498"
"163260000","0.5646"
"163320000","0.564"
"163380000","0.5542999999999999"
"163440000","0.571"
"163500000","0.5662"
"163560000","0.5644"
"163620000","0.5672"
"163680000","0.5564"
"163740000","0.5822999999999999"
"163800000","0.5699000000000001"
"163860000","0.5779000000000001"
"163920000","0.5659000000000001"
"163980000","0.5701"
"164040000","0.5642"
"164100000","0.5612999999999999"
"164160000","0.5814000000000001"
"164220000","0.5611999999999999"
"164280000","0.5775"
"164340000","0.5795"
"164400000","0.5862"
"164460000","0.5733"
"164520000","0.574"
"164580000","0.5712999999999999"
"164640000","0.546"
"164700000","0.5859000000000001"
"164760000","0.5673"
"164820000","0.5579"
"164880000","0.5532999999999999"
"164940000","0.5735"
"165000000","0.5708"
"165060000","0.586"
"165120000","0.5966"
"165180000","0.5757000000000001"
"165240000","0.5755"
"165300000","0.5811000000000001"
"165360000","0.5765999999999999"
"165420000","0.548"
"165480000","0.5740999999999999"
"165540000","0.5704000000000001"
"165600000","0.5687000000000001"
"165660000","0.5742"
"165720000","0.5749"
"165780000","0.5711"
"165840000","0.567"
"165900000","0.5902999999999999"
"165960000","0.5614"
"166020000","0.5862"
"166080000","0.5807"
"166140000","0.5625999999999999"
"166200000","0.5807"
"166260000","0.5762999999999999"
"166320000","0.5635"
"166380000","0.5618000000000001"
"166440000","0.5709"
"166500000","0.5938"
"166560000","0.5831000000000001"
"166620000","0.5802"
"166680000","0.5739000000000001"
"166740000","0.5702999999999999"
"166800000","0.5634"
"166860000","0.5795999999999999"
"166920000","0.5692"
"166980000","0.5767"
"167040000","0.5718"
"167100000","0.5906"
"167160000","0.583"
"167220000","0.5827"
"167280000","0.577"
"167340000","0.5775999999999999"
"167400000","0.5636"
"167460000","0.5771"
"167520000","0.5904"
"167580000","0.5864"
"167640000","0.5958"
"167700000","0.5805"
"167760000","0.5759"
"167820000","0.5898000000000001"
"167880000","0.571"
"167940000","0.5791"
"168000000","0.5812"
"168060000","0.5778000000000001"
"168120000","0.5891000000000001"
"168180000","0.5798000000000001"
"168240000","0.5668"
"168300000","0.5878"
"168360000","0.5815999999999999"
"168420000","0.5959"
"168480000","0.5871"
"168540000","0.5788"
"168600000","0.5855"
"168660000","0.5839"
"168720000","0.5788"
"168780000","0.5806999999999999"
"168840000","0.5805999999999999"
"168900000","0.5815"
"168960000","0.5799000000000001"
"169020000","0.5792"
"169080000","0.5695"
"169140000","0.5642"
"169200000","0.5642999999999999"
"169260000","0.5881"
"169320000","0.5952999999999999"
"169380000","0.5690999999999999"
"169440000","0.5811000000000001"
"169500000","0.5825"
"169560000","0.5809000000000001"
"169620000","0.582"
"169680000","0.5867"
"169740000","0.5845"
"169800000","0.5914"
"169860000","0.5881000000000002"
"169920000","0.574"
"169980000","0.5892999999999999"
"170040000","0.5959"
"170100000","0.5971"
"170160000","0.5862999999999999"
"170220000","0.5759"
"170280000","0.5822"
"170340000","0.5805999999999999"
"170400000","0.5752"
"170460000","0.5771999999999999"
"170520000","0.5901000000000001"
"170580000","0.5935"
"170640000","0.5761"
"170700000","0.5888"
"170760000","0.5808"
"170820000","0.5739000000000001"
"170880000","0.5798000000000001"
"170940000","0.5935"
"171000000","0.5817"
"171060000","0.5671"
"171120000","0.5767"
"171180000","0.5785"
"171240000","0.5671999999999999"
"171300000","0.5717000000000001"
"171360000","0.5662999999999999"
"171420000","0.5858"
"171480000","0.5689000000000001"
"171540000","0.5954"
"171600000","0.5776"
"171660000","0.5835"
"171720000","0.5815999999999999"
"171780000","0.5722"
"171840000","0.5734"
"171900000","0.5801000000000001"
"171960000","0.5711"
"172020000","0.5717000000000001"
"172080000","0.5861"
"172140000","0.5769"
"172200000","0.5765"
"172260000","0.5695"
"172320000","0.5762999999999999"
"172380000","0.5861000000000001"
"172440000","0.5787"
"172500000","0.5731000000000002"
"172560000","0.5882999999999999"
"172620000","0.6016"
"172680000","0.5932999999999999"
"172740000","0.5862999999999999"
"172800000","0.5714"
"172860000","0.5892000000000001"
"172920000","0.5934"
"172980000","0.5933"
"173040000","0.6030999999999999"
"173100000","0.5885"
"173160000","0.5933999999999999"
"173220000","0.584"
"173280000","0.5887"
"173340000","0.5852999999999999"
"173400000","0.583"
"173460000","0.5864"
"173520000","0.594"
"173580000","0.595"
"173640000","0.6114"
"173700000","0.5858999999999999"
"173760000","0.5857"
"173820000","0.6033"
"173880000","0.5981000000000001"
"173940000","0.5979"
"174000000","0.6009"
"174060000","0.6045"
"174120000","0.59"
"174180000","0.618"
"174240000","0.5927"
"174300000","0.613"
"174360000","0.5932000000000001"
"174420000","0.6047"
"174480000","0.5945"
"174540000","0.6071"
"174600000","0.573"
"174660000","0.6074"
"174720000","0.5971000000000001"
"174780000","0.6024"
"174840000","0.5935"
"174900000","0.599"
"174960000","0.5922000000000001"
"175020000","0.5835"
"175080000","0.6001000000000001"
"175140000","0.5965999999999999"
"175200000","0.5921"
"175260000","0.5752999999999999"
"175320000","0.5937"
"175380000","0.5992000000000001"
"175440000","0.5806"
"175500000","0.5856999999999999"
"175560000","0.5895"
"175620000","0.5864000000000001"
"175680000","0.5921"
"175740000","0.5802999999999999"
"175800000","0.5875999999999999"
"175860000","0.5835"
"175920000","0.578"
"175980000","0.5922000000000001"
"176040000","0.586"
"176100000","0.6058"
"176160000","0.5925999999999999"
"176220000","0.5945"
"176280000","0.5989"
"176340000","0.593"
"176400000","0.595"
"176460000","0.5824"
"176520000","0.5945"
"176580000","0.6188"
"176640000","0.5946"
"176700000","0.6088"
"176760000","0.5903"
"176820000","0.5912999999999999"
"176880000","0.5973"
"176940000","0.6016"
"177000000","0.6172000000000001"
"177060000","0.5966"
"177120000","0.6145"
"177180000","0.6011"
"177240000","0.5859000000000001"
"177300000","0.6055"
"177360000","0.6109"
"177420000","0.6117999999999999"
"177480000","0.5976"
"177540000","0.6073"
"177600000","0.5966999999999999"
"177660000","0.5885"
"177720000","0.6003999999999999"
"177780000","0.591"
"177840000","0.6117"
"177900000","0.6220999999999999"
"177960000","0.6094"
"178020000","0.5946"
"178080000","0.6046999999999999"
"178140000","0.613"
"178200000","0.6073"
"178260000","0.6181"
"178320000","0.6135"
"178380000","0.595"
"178440000","0.613"
"178500000","0.6139000000000001"
"178560000","0.6113999999999999"
"178620000","0.6058"
"178680000","0.5976999999999999"
"178740000","0.6062000000000001"
"178800000","0.5961000000000001"
"178860000","0.6070999999999999"
"178920000","0.6012"
"178980000","0.5936"
"179040000","0.6092000000000001"
"179100000","0.6019"
"179160000","0.5986000000000001"
"179220000","0.5957"
"179280000","0.5985999999999999"
"179340000","0.6045999999999999"
"179400000","0.603"
"179460000","0.5966"
"179520000","0.6070999999999999"
"179580000","0.5852"
"179640000","0.6036"
"179700000","0.5912"
"179760000","0.6051"
"179820000","0.6098"
"179880000","0.5977"
"179940000","0.5925"
"180000000","0.5921000000000001"
"180060000","0.6019"
"180120000","0.6006"
"180180000","0.5919"
"180240000","0.5977"
"180300000","0.5851000000000001"
"180360000","0.5926"
"180420000","0.5967"
"180480000","0.588"
"180540000","0.5908"
"180600000","0.5914"
"180660000","0.597"
"180720000","0.5888"
"180780000","0.5814000000000001"
"180840000","0.5945999999999999"
"180900000","0.6037"
"180960000","0.5965"
"181020000","0.5977"
"181080000","0.5893999999999999"
"181140000","0.6099"
"181200000","0.6111"
"181260000","0.5739"
"181320000","0.5893999999999999"
"181380000","0.5802999999999999"
"181440000","0.5895999999999999"
"181500000","0.6061"
"181560000","0.6009"
"181620000","0.5943999999999999"
"181680000","0.5832999999999999"
"181740000","0.5929"
"181800000","0.5923999999999999"
"181860000","0.5781000000000001"
"181920000","0.5942000000000001"
"181980000","0.595"
"182040000","0.5945"
"182100000","0.5972999999999999"
"182160000","0.5865999999999999"
"182220000","0.5985999999999999"
"182280000","0.5967"
"182340000","0.5929"
"182400000","0.6030999999999999"
"182460000","0.6088"
"182520000","0.5931000000000001"
"182580000","0.6115"
"182640000","0.5897"
"182700000","0.5848"
"182760000","0.5891000000000001"
"182820000","0.5905"
"182880000","0.5794000000000001"
"182940000","0.5922000000000001"
"183000000","0.5822"
"183060000","0.582"
"183120000","0.5859"
"183180000","0.5827"
"183240000","0.5951000000000001"
"183300000","0.5992000000000001"
"183360000","0.592"
"183420000","0.6059000000000001"
"183480000","0.5901"
"183540000","0.6009"
"183600000","0.5854"
"183660000","0.5996"
"183720000","0.6027"
"183780000","0.607"
"183840000","0.6097"
"183900000","0.6160999999999999"
"183960000","0.6012"
"184020000","0.618"
"184080000","0.5895"
"184140000","0.5825"
"184200000","0.5976000000000001"
"184260000","0.608"
"184320000","0.5927"
"184380000","0.5989"
"184440000","0.604"
"184500000","0.599"
"184560000","0.6052000000000001"
"184620000","0.5935"
"184680000","0.5972999999999999"
"184740000","0.5945"
"184800000","0.5883"
"184860000","0.6039"
"184920000","0.6073000000000001"
"184980000","0.5971"
"185040000","0.5941"
"185100000","0.6115999999999999"
"185160000","0.597"
"185220000","0.6220999999999999"
"185280000","0.6009"
"185340000","0.6018"
"185400000","0.5985999999999999"
"185460000","0.5982000000000001"
"185520000","0.6016"
"185580000","0.5892000000000001"
"185640000","0.5789000000000001"
"185700000","0.5916999999999999"
"185760000","0.5935"
"185820000","0.5809"
"185880000","0.5796999999999999"
"185940000","0.5792999999999999"
"186000000","0.591"
"186060000","0.5912000000000001"
"186120000","0.5978"
"186180000","0.5929"
"186240000","0.5826"
"186300000","0.5942999999999999"
"186360000","0.5922999999999999"
"186420000","0.5839"
"186480000","0.594"
"186540000","0.5872"
"186600000","0.5964"
"186660000","0.6107"
"186720000","0.6217"
"186780000","0.6083"
"186840000","0.6074"
"186900000","0.6082"
"186960000","0.6065"
"187020000","0.6240999999999999"
"187080000","0.6008"
"187140000","0.6058"
"187200000","0.6334000000000001"
"187260000","0.6246"
"187320000","0.6137999999999999"
"187380000","0.6139000000000001"
"187440000","0.6082000000000001"
"187500000","0.6053999999999999"
"187560000","0.6145"
"187620000","0.6110999999999999"
"187680000","0.6137"
"187740000","0.6252000000000001"
"187800000","0.6144000000000001"
"187860000","0.6207"
"187920000","0.6222000000000001"
"187980000","0.6190999999999999"
"188040000","0.6141"
"188100000","0.6145999999999999"
"188160000","0.6134000000000001"
"188220000","0.6175999999999999"
"188280000","0.6207999999999999"
"188340000","0.6195"
"188400000","0.6212000000000001"
"188460000","0.6144000000000001"
"188520000","0.6254"
"188580000","0.6329"
"188640000","0.6257999999999999"
"188700000","0.6215999999999999"
"188760000","0.619"
"188820000","0.6128000000000001"
"188880000","0.6098"
"188940000","0.6302000000000001"
"189000000","0.6205"
"189060000","0.6119000000000001"
"189120000","0.6277999999999999"
"189180000","0.6232000000000001"
"189240000","0.6207"
"189300000","0.6132000000000001"
"189360000","0.624"
"189420000","0.6205"
"189480000","0.6305"
"189540000","0.6275"
"189600000","0.6316"
"189660000","0.6165"
"189720000","0.608"
"189780000","0.633"
"189840000","0.6222000000000001"
"189900000","0.6384000000000001"
"189960000","0.6387999999999999"
"190020000","0.6287"
"190080000","0.6189999999999999"
"190140000","0.6236"
"190200000","0.627"
"190260000","0.6088000000000001"
"190320000","0.6251"
"190380000","0.6194000000000001"
"190440000","0.6153"
"190500000","0.6083999999999999"
"190560000","0.6135"
"190620000","0.6177999999999999"
"190680000","0.6137"
"190740000","0.6137999999999999"
"190800000","0.6133"
"190860000","0.6177999999999999"
"190920000","0.606"
"190980000","0.6274"
"191040000","0.6193000000000001"
"191100000","0.6282000000000001"
"191160000","0.608"
"191220000","0.6311"
"191280000","0.6262000000000001"
"191340000","0.6294000000000001"
"191400000","0.6213"
"191460000","0.6207"
"191520000","0.6397999999999999"
"191580000","0.6220999999999999"
"191640000","0.6217999999999999"
"191700000","0.6209000000000001"
"191760000","0.6230999999999999"
"191820000","0.6182000000000001"
"191880000","0.6187999999999999"
"191940000","0.6167999999999999"
"192000000","0.624"
"192060000","0.6239"
"192120000","0.6055"
"192180000","0.6235"
"192240000","0.6107"
"192300000","0.6167"
"192360000","0.6073999999999999"
"192420000","0.6077"
"192480000","0.6090999999999999"
"192540000","0.6269000000000001"
"192600000","0.6013999999999999"
"192660000","0.593"
"192720000","0.6066999999999999"
"192780000","0.588"
"192840000","0.5980999999999999"
"192900000","0.6117"
"192960000","0.6071"
"193020000","0.6010999999999999"
"193080000","0.6145"
"193140000","0.6206999999999999"
"193200000","0.6019000000000001"
"193260000","0.6212000000000001"
"193320000","0.6215"
"193380000","0.6132"
"193440000","0.5991000000000001"
"193500000","0.6141"
"193560000","0.6203"
"193620000","0.6002000000000001"
"193680000","0.608"
"193740000","0.6147"
"193800000","0.6255"
"193860000","0.608"
"193920000","0.6367"
"193980000","0.6383"
"194040000","0.6322000000000001"
"194100000","0.6185999999999999"
"194160000","0.6122"
"194220000","0.6276"
"194280000","0.598"
"194340000","0.6279"
"194400000","0.6295"
"194460000","0.6111000000000001"
"194520000","0.612"
"194580000","0.6113999999999999"
"194640000","0.617"
"194700000","0.6183000000000001"
"194760000","0.622"
"194820000","0.6123999999999998"
"194880000","0.6282000000000001"
"194940000","0.6254"
"195000000","0.6140999999999999"
"195060000","0.6295"
"195120000","0.6186"
"195180000","0.6075999999999999"
"195240000","0.6123"
"195300000","0.6137999999999999"
"195360000","0.625"
"195420000","0.6262000000000001"
"195480000","0.6198"
"195540000","0.6173000000000001"
"195600000","0.6202000000000001"
"195660000","0.614"
"195720000","0.6222000000000001"
"195780000","0.618"
"195840000","0.6271"
"195900000","0.6109000000000001"
"195960000","0.6384"
"196020000","0.6112000000000001"
"196080000","0.626"
"196140000","0.6194000000000001"
"196200000","0.6302"
"196260000","0.6311"
"196320000","0.6305"
"196380000","0.6295"
"196440000","0.6372000000000001"
"196500000","0.6292000000000001"
"196560000","0.6335"
"196620000","0.6163"
"196680000","0.6350999999999999"
"196740000","0.6229"
"196800000","0.6276"
"196860000","0.6387"
"196920000","0.6513"
"196980000","0.6273"
"197040000","0.6356"
"197100000","0.6339000000000001"
"197160000","0.6390999999999999"
"197220000","0.6254000000000001"
"197280000","0.6417999999999999"
"197340000","0.6411"
"197400000","0.6327"
"197460000","0.6305"
"197520000","0.6281"
"197580000","0.6357"
"197640000","0.6316"
"197700000","0.6402"
"197760000","0.6259"
"197820000","0.6476000000000001"
"197880000","0.6215"
"197940000","0.6267999999999999"
"198000000","0.6272000000000001"
"198060000","0.625"
"198120000","0.6263"
"198180000","0.6245999999999999"
"198240000","0.6285"
"198300000","0.6297999999999999"
"198360000","0.6384000000000001"
"198420000","0.6355"
"198480000","0.6219"
"198540000","0.6354"
"198600000","0.6107"
"198660000","0.6417"
"198720000","0.6212"
"198780000","0.6319"
"198840000","0.6235999999999999"
"198900000","0.6169"
"198960000","0.6143"
"199020000","0.6267"
"199080000","0.6259000000000001"
"199140000","0.6313"
"199200000","0.623"
"199260000","0.6277999999999999"
"199320000","0.632"
"199380000","0.6249000000000001"
"199440000","0.623"
"199500000","0.6147999999999999"
"199560000","0.6275"
"199620000","0.6217999999999999"
"199680000","0.6376000000000001"
"199740000","0.6442"
"199800000","0.638"
"199860000","0.6367"
"199920000","0.6339000000000001"
"199980000","0.6305"
"200040000","0.6265"
"200100000","0.641"
"200160000","0.6275"
"200220000","0.6237"
"200280000","0.6385"
"200340000","0.6243"
"200400000","0.6479"
"200460000","0.6235"
"200520000","0.6631999999999999"
"200580000","0.6329"
"200640000","0.6147"
"200700000","0.6442"
"200760000","0.6340999999999999"
"200820000","0.6264"
"200880000","0.6266"
"200940000","0.6337"
"201000000","0.629"
"201060000","0.6340999999999999"
"201120000","0.63"
"201180000","0.6297999999999999"
"201240000","0.6493"
"201300000","0.6421"
"201360000","0.6228"
"201420000","0.6457"
"201480000","0.6455"
"201540000","0.6234000000000001"
"201600000","0.648"
"201660000","0.6321"
"201720000","0.643"
"201780000","0.6407999999999999"
"201840000","0.6404"
"201900000","0.6376"
"201960000","0.6209000000000001"
"202020000","0.633"
"202080000","0.6388"
"202140000","0.6271"
"202200000","0.6294"
"202260000","0.6386"
"202320000","0.6430999999999999"
"202380000","0.6383"
"202440000","0.6316"
"202500000","0.6346999999999999"
"202560000","0.6454"
"202620000","0.6349"
"202680000","0.6501999999999999"
"202740000","0.6367"
"202800000","0.6409000000000001"
"202860000","0.6179000000000001"
"202920000","0.6427"
"202980000","0.6297"
"203040000","0.6480999999999999"
"203100000","0.6344"
"203160000","0.6413000000000001"
"203220000","0.6345999999999999"
"203280000","0.6346999999999999"
"203340000","0.6371"
"203400000","0.6270999999999999"
"203460000","0.6263"
"203520000","0.6238"
"203580000","0.6387"
"203640000","0.642"
"203700000","0.6333"
"203760000","0.6364"
"203820000","0.6192000000000001"
"203880000","0.6395"
"203940000","0.632"
"204000000","0.6382000000000001"
"204060000","0.6389"
"204120000","0.6323"
"204180000","0.6448"
"204240000","0.6359000000000001"
"204300000","0.6325999999999999"
"204360000","0.6325"
"204420000","0.6394"
"204480000","0.6432"
"204540000","0.6447999999999999"
"204600000","0.6427"
"204660000","0.6546"
"204720000","0.6485"
"204780000","0.6499000000000001"
"204840000","0.6284000000000001"
"204900000","0.6366999999999999"
"204960000","0.6417"
"205020000","0.6394"
"205080000","0.6387"
"205140000","0.6371"
"205200000","0.6436"
"205260000","0.6332000000000001"
"205320000","0.6392"
"205380000","0.633"
"205440000","0.6417"
"205500000","0.6452"
"205560000","0.6474000000000001"
"205620000","0.6451"
"205680000","0.6415"
"205740000","0.6446000000000001"
"205800000","0.6403"
"205860000","0.6376000000000001"
"205920000","0.6537999999999999"
"205980000","0.6322"
"206040000","0.6645"
"206100000","0.6533"
"206160000","0.6422"
"206220000","0.6523"
"206280000","0.6469"
"206340000","0.6434000000000001"
"206400000","0.64"
"206460000","0.6475"
"206520000","0.6551999999999999"
"206580000","0.6715999999999999"
"206640000","0.6574"
"206700000","0.6563000000000001"
"206760000","0.636"
"206820000","0.6455"
"206880000","0.6421"
"206940000","0.6412"
"207000000","0.6501"
"207060000","0.6407999999999999"
"207120000","0.6474"
"207180000","0.6321"
"207240000","0.6536"
"207300000","0.6485"
"207360000","0.6713"
"207420000","0.6447999999999999"
"207480000","0.6476"
"207540000","0.6607999999999999"
"207600000","0.6438999999999999"
"207660000","0.6415"
"207720000","0.637"
"207780000","0.6727"
"207840000","0.6448"
"207900000","0.6569"
"207960000","0.6583"
"208020000","0.6375"
"208080000","0.6552"
"208140000","0.6360999999999999"
"208200000","0.6441"
"208260000","0.6513000000000001"
"208320000","0.65"
"208380000","0.6372000000000001"
"208440000","0.6412"
"208500000","0.6483"
"208560000","0.6583"
"208620000","0.657"
"208680000","0.6482"
"208740000","0.6372000000000001"
"208800000","0.6453"
"208860000","0.6325"
"208920000","0.6454"
"208980000","0.6364"
"209040000","0.6467999999999999"
"209100000","0.6413"
"209160000","0.628"
"209220000","0.6331"
"209280000","0.6332000000000001"
"209340000","0.6363"
"209400000","0.63"
"209460000","0.6377999999999999"
"209520000","0.6513"
"209580000","0.6331"
"209640000","0.6335"
"209700000","0.6433"
"209760000","0.6432"
"209820000","0.652"
"209880000","0.6480999999999999"
"209940000","0.6493000000000001"
"210000000","0.6748999999999999"
"210060000","0.6290999999999999"
"210120000","0.6456000000000001"
"210180000","0.6503"
"210240000","0.6645"
"210300000","0.6407"
"210360000","0.6534"
"210420000","0.6685999999999999"
"210480000","0.6723999999999999"
"210540000","0.6597"
"210600000","0.6648"
"210660000","0.658"
"210720000","0.6591"
"210780000","0.6532"
"210840000","0.6563"
"210900000","0.6735"
"210960000","0.655"
"211020000","0.648"
"211080000","0.6585"
"211140000","0.6602"
"211200000","0.6435"
"211260000","0.6469"
"211320000","0.6493"
"211380000","0.6507"
"211440000","0.6418"
"211500000","0.6630999999999999"
"211560000","0.6627000000000001"
"211620000","0.6603"
"211680000","0.6614"
"211740000","0.6526000000000001"
"211800000","0.6527999999999999"
"211860000","0.6410999999999999"
"211920000","0.655"
"211980000","0.662"
"212040000","0.6591"
"212100000","0.6647000000000001"
"212160000","0.6507000000000001"
"212220000","0.6564"
"212280000","0.6620999999999999"
"212340000","0.6467999999999999"
"212400000","0.6465"
"212460000","0.6574000000000001"
"212520000","0.6532"
"212580000","0.6521"
"212640000","0.6523"
"212700000","0.6705999999999999"
"212760000","0.6547000000000001"
"212820000","0.6658"
"212880000","0.6674"
"212940000","0.6636"
"213000000","0.6557000000000001"
"213060000","0.6699"
"213120000","0.6737000000000001"
"213180000","0.6722"
